competition,player.url,id,slug,player_name,nickname,firstname,lastname,gender,date_of_birth,place_of_birth,weight,height,international,twitter,instagram,country,team,team.shortname,team.foundation,team.shield,shirt_number,position,photo,stadium,stadium.image,aerial_duels,aerial_duels_lost,aerial_duels_won,appearances,assists_intentional,attempts_from_set_pieces,away_goals,backward_passes,blocked_shots,blocks,catches,clean_sheets,clearances_off_the_line,corners_taken_incl_short_corners,corners_won,crosses_not_claimed,drops,duels,duels_lost,duels_won,fifty_fifty,forward_passes,foul_attempted_tackle,foul_won_penalty,games_played,gk_successful_distribution,gk_unsuccessful_distribution,assists,goalkeeper_smother,goals,goals_conceded,goals_conceded_inside_box,goals_conceded_outside_box,goals_from_inside_box,goals_from_outside_box,ground_duels,ground_duels_lost,ground_duels_won,handballs_conceded,headed_goals,hit_woodwork,home_goals,index,interceptions,key_passes_attempt_assists,last_man_tackle,left_foot_goals,leftside_passes,offsides,open_play_passes,other_goals,own_goal_scored,penalties_conceded,penalties_faced,penalties_off_target,penalties_saved,penalties_taken,penalty_goals,penalty_goals_conceded,punches,putthrough_blocked_distribution,putthrough_blocked_distribution_won,recoveries,red_cards_2nd_yellow,right_foot_goals,rightside_passes,saves_from_penalty,saves_made,saves_made_caught,saves_made_from_inside_box,saves_made_from_outside_box,saves_made_parried,second_goal_assists,set_pieces_goals,shots_off_target_inc_woodwork,shots_on_target_inc_goals,starts,straight_red_cards,substitute_off,substitute_on,successful_corners_into_box,successful_crosses_corners,successful_crosses_open_play,successful_dribbles,successful_fifty_fifty,successful_launches,successful_layoffs,successful_long_passes,successful_open_play_passes,successful_passes_opposition_half,successful_passes_own_half,successful_short_passes,tackles_lost,tackles_won,team_games_played,through_balls,throw_ins_to_opposition_player,throw_ins_to_own_player,minutes_played,times_tackled,total_clearances,total_fouls_conceded,total_fouls_won,total_losses_of_possession,total_passes,red_cards,total_shots,total_successful_passes_excl_crosses_corners,total_tackles,total_touches_in_opposition_box,total_unsuccessful_passes_excl_crosses_corners,touches,unsuccessful_corners_into_box,unsuccessful_crosses_corners,unsuccessful_crosses_open_play,unsuccessful_dribbles,unsuccessful_launches,unsuccessful_layoffs,unsuccessful_long_passes,unsuccessful_passes_opposition_half,unsuccessful_passes_own_half,unsuccessful_short_passes,winning_goal,yellow_cards
LaLiga Santander,https://www.laliga.com/en-ES/player/juanmi,647,juanmi,Juan Miguel Jiménez López,Juanmi,Juan Miguel,Jiménez López,male,1993-05-20T00:00:00+00:00,Málaga,69.0,172.0,False,,https://instagram.com/juanmi9395/,ES,Real Betis,BET,1907-09-12T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/betis.png,7.0,Forward,https://assets.laliga.com/squad/2021/t185/p80287/512x556/p80287_t185_2021_1_001_000.png,Estadio Benito Villamarín,https://assets.laliga.com/assets/2019/06/17/medium/f211dabccff68741a75d175307d78f59.png,71.0,39.0,32.0,33.0,2.0,,4.0,149.0,8.0,1.0,,1.0,,,8.0,,,262.0,147.0,115.0,62.0,111.0,21.0,1.0,33.0,,,4.0,,16.0,21.0,20.0,1.0,15.0,1.0,191.0,108.0,83.0,4.0,3.0,,12.0,87.0,9.0,15.0,,3.0,47.0,18.0,477.0,,,,,,,,,2.0,,34.0,23.0,106.0,,10.0,173.0,,,,,,,,,17.0,30.0,26.0,,24.0,7.0,,1.0,1.0,29.0,21.0,1.0,14.0,17.0,372.0,222.0,154.0,358.0,14.0,25.0,38.0,2.0,,17.0,2145.0,44.0,9.0,40.0,15.0,227.0,480.0,,47.0,375.0,39.0,88.0,105.0,860.0,,3.0,3.0,15.0,5.0,3.0,16.0,85.0,23.0,89.0,6.0,5.0
LaLiga Santander,https://www.laliga.com/en-ES/player/julen-agirrezabala,22797,julen-agirrezabala,Julen Agirrezabala,Agirrezabala,Julen,Agirrezabala,male,2000-12-26T00:00:00+00:00,,,,False,,,ES,Athletic Club,ATH,1898-12-31T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/athletic.png,26.0,Goalkeeper,https://assets.laliga.com/squad/2021/t174/p470508/512x556/p470508_t174_2021_1_001_000.png,Estadio San Mamés,https://assets.laliga.com/assets/2019/06/17/medium/f020571f7c260516dfab3b9dc5df6348.png,,,,4.0,,,0.0,,,,1.0,1.0,,,,,,,,,,41.0,,,4.0,31.0,7.0,,,,5.0,5.0,,,,,,,,,,0.0,62.0,,,,,12.0,,31.0,,,,,,,,,,2.0,,,26.0,,,17.0,,15.0,1.0,8.0,7.0,3.0,,,,,4.0,,,,,,,,,5.0,,15.0,22.0,10.0,40.0,35.0,,,38.0,,,,360.0,,4.0,,,20.0,70.0,,,50.0,,,20.0,102.0,,,,,9.0,,20.0,13.0,7.0,,0.0,
LaLiga Santander,https://www.laliga.com/en-ES/player/lobete,14513,lobete,Julen Lobete,Lobete,Julen,Lobete,male,2000-09-18T00:00:00+00:00,Lezo,,,False,,,ES,Real Sociedad,RSO,1909-09-07T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/real-sociedad.png,35.0,Forward,https://assets.laliga.com/squad/2021/t188/p495392/512x556/p495392_t188_2021_0_001_000.png,Reale Arena,https://assets.laliga.com/assets/2019/10/03/medium/b20727f80d7b4c9d5ad18acec9b663c5.png,12.0,8.0,4.0,13.0,,,1.0,21.0,4.0,1.0,,1.0,,,3.0,,,49.0,27.0,22.0,19.0,10.0,3.0,,13.0,,,,,2.0,4.0,3.0,1.0,2.0,,37.0,19.0,18.0,2.0,,,1.0,61.0,1.0,1.0,,1.0,10.0,5.0,49.0,,,,,,,,,,,5.0,5.0,16.0,,1.0,14.0,,,,,,,,,4.0,2.0,2.0,,1.0,11.0,,,,3.0,8.0,,4.0,1.0,38.0,29.0,15.0,43.0,1.0,3.0,38.0,,,,276.0,11.0,1.0,9.0,11.0,38.0,55.0,,6.0,44.0,4.0,17.0,11.0,128.0,,,,6.0,,,,9.0,2.0,11.0,1.0,
LaLiga Santander,https://www.laliga.com/en-ES/player/kounde,4145,kounde,Jules Koundé,Kounde,Jules,Koundé,male,1998-11-12T00:00:00+00:00,Paris,70.0,178.0,False,,,FR,Sevilla FC,SEV,1905-10-14T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/sevilla.png,23.0,Defender,https://assets.laliga.com/squad/2021/t179/p220325/512x556/p220325_t179_2021_1_001_000.png,Ramón Sánchez-Pizjuán,https://assets.laliga.com/assets/2021/01/20/medium/5a52ab192cd4e4b1cc3e3a752d99c4e8.png,127.0,50.0,77.0,32.0,1.0,,2.0,124.0,3.0,18.0,,13.0,1.0,,6.0,,,270.0,101.0,169.0,51.0,812.0,7.0,1.0,32.0,,,1.0,,2.0,25.0,20.0,5.0,2.0,,143.0,51.0,92.0,,1.0,,0.0,71.0,21.0,16.0,1.0,,755.0,2.0,2043.0,,,,,,,,,2.0,,25.0,15.0,199.0,,1.0,408.0,,,,,,,,,7.0,3.0,31.0,2.0,1.0,1.0,,5.0,5.0,24.0,23.0,7.0,1.0,126.0,1818.0,635.0,1235.0,1739.0,23.0,17.0,38.0,1.0,8.0,24.0,2737.0,27.0,98.0,15.0,28.0,316.0,2099.0,2.0,10.0,1865.0,40.0,52.0,234.0,2516.0,,13.0,13.0,15.0,27.0,1.0,89.0,141.0,106.0,145.0,1.0,2.0
LaLiga Santander,https://www.laliga.com/en-ES/player/benzema,70,benzema,Karim Benzema,Benzema,Karim,Benzema,male,1987-12-19T00:00:00+00:00,Lyon,81.0,185.0,True,https://twitter.com/Benzema,https://instagram.com/karimbenzema/,FR,Real Madrid,RMA,1902-03-06T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/real-madrid.png,9.0,Forward,https://assets.laliga.com/squad/2021/t186/p19927/512x556/p19927_t186_2021_1_001_000.png,Estadio Santiago Bernabéu,https://assets.laliga.com/assets/2019/06/08/medium/e6695a8184f41deea3ad87dd9c12ab1f.png,48.0,30.0,18.0,32.0,8.0,3.0,12.0,308.0,29.0,,,8.0,,8.0,25.0,,,161.0,87.0,74.0,56.0,302.0,9.0,,32.0,,,12.0,,27.0,23.0,20.0,3.0,27.0,,113.0,57.0,56.0,2.0,3.0,2.0,15.0,85.0,4.0,50.0,,3.0,237.0,31.0,1165.0,1.0,,,,1.0,,11.0,7.0,2.0,,40.0,10.0,44.0,,20.0,373.0,,,,,,,1.0,,40.0,59.0,31.0,,13.0,1.0,,2.0,2.0,36.0,26.0,,40.0,31.0,985.0,844.0,197.0,1008.0,2.0,9.0,38.0,6.0,,2.0,2596.0,39.0,13.0,13.0,9.0,277.0,1220.0,,99.0,1039.0,11.0,238.0,181.0,1571.0,,8.0,8.0,15.0,1.0,7.0,17.0,170.0,19.0,164.0,8.0,
LaLiga Santander,https://www.laliga.com/en-ES/player/k-rekik,3122,k-rekik,Karim Rekik,K. Rekik,Karim,Rekik,male,1994-12-02T00:00:00+00:00,La Haya,84.0,186.0,False,,,NL,Sevilla FC,SEV,1905-10-14T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/sevilla.png,4.0,Defender,https://assets.laliga.com/squad/2021/t179/p103040/512x556/p103040_t179_2021_1_001_000.png,Ramón Sánchez-Pizjuán,https://assets.laliga.com/assets/2021/01/20/medium/5a52ab192cd4e4b1cc3e3a752d99c4e8.png,47.0,24.0,23.0,18.0,1.0,,0.0,82.0,,6.0,,3.0,,,1.0,,,100.0,53.0,47.0,25.0,233.0,10.0,,18.0,,,2.0,,,8.0,6.0,2.0,,,53.0,29.0,24.0,,,,0.0,68.0,9.0,3.0,,,161.0,1.0,726.0,,,,,,,,,,,9.0,5.0,65.0,,,256.0,,,,,,,,,4.0,,11.0,,2.0,7.0,,2.0,2.0,5.0,12.0,2.0,1.0,13.0,657.0,184.0,480.0,649.0,3.0,8.0,38.0,1.0,8.0,29.0,1094.0,8.0,19.0,16.0,8.0,112.0,732.0,,4.0,662.0,11.0,14.0,70.0,892.0,,4.0,4.0,3.0,6.0,1.0,23.0,45.0,29.0,47.0,0.0,2.0
LaLiga Santander,https://www.laliga.com/en-ES/player/k-bare,5864,k-bare,Keidi Bare,K. Bare,Keidi,Bare,male,1997-08-28T00:00:00+00:00,Fier,66.0,174.0,False,,,AL,RCD Espanyol de Barcelona,ESP,1900-10-23T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/espanyol.png,20.0,Midfielder,https://assets.laliga.com/squad/2021/t177/p181885/512x556/p181885_t177_2021_1_001_000.png,RCDE Stadium,https://assets.laliga.com/assets/2019/06/17/medium/306cc02af120e092849ddf38954bcb3e.png,43.0,30.0,13.0,25.0,,,1.0,131.0,2.0,10.0,,1.0,,,2.0,,,170.0,92.0,78.0,42.0,242.0,13.0,1.0,25.0,,,1.0,,1.0,20.0,20.0,,1.0,,127.0,62.0,65.0,1.0,,,0.0,76.0,15.0,7.0,,,244.0,,838.0,,,,,,,,,,,22.0,10.0,90.0,,1.0,255.0,,,,,,,,,1.0,1.0,18.0,,12.0,7.0,,1.0,1.0,9.0,24.0,6.0,1.0,52.0,724.0,363.0,396.0,706.0,10.0,17.0,38.0,2.0,,2.0,1485.0,18.0,26.0,25.0,29.0,156.0,872.0,,2.0,758.0,27.0,15.0,114.0,1095.0,,6.0,6.0,7.0,11.0,,26.0,79.0,41.0,88.0,0.0,9.0
LaLiga Santander,https://www.laliga.com/en-ES/player/kevin-v,1823,kevin-v,Kevin Vázquez,Kevin V.,Kevin,Vázquez,male,1993-03-23T00:00:00+00:00,Nigrán,72.0,173.0,False,https://twitter.com/Keva_07,https://instagram.com/keva_07/,ES,RC Celta,CEL,1923-08-23T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/celta.png,20.0,Defender,https://assets.laliga.com/squad/2021/t176/p107807/512x556/p107807_t176_2021_1_001_000.png,Estadio ABANCA Balaídos,https://assets.laliga.com/assets/2019/06/17/medium/0aef263ef366bd0b81369408adb27cd6.png,47.0,29.0,18.0,17.0,1.0,,0.0,118.0,,7.0,,3.0,,,7.0,,,157.0,75.0,82.0,34.0,255.0,8.0,,17.0,,,1.0,,,15.0,14.0,1.0,,,110.0,46.0,64.0,3.0,,1.0,0.0,52.0,36.0,9.0,1.0,,256.0,,642.0,,,1.0,,,,,,2.0,,33.0,13.0,69.0,,,30.0,,,,,,,,,2.0,1.0,16.0,,6.0,1.0,,6.0,6.0,11.0,18.0,7.0,,23.0,499.0,290.0,232.0,493.0,10.0,24.0,38.0,,20.0,156.0,1331.0,17.0,26.0,18.0,19.0,239.0,659.0,,3.0,516.0,34.0,16.0,143.0,1101.0,,36.0,36.0,5.0,24.0,,41.0,122.0,57.0,102.0,0.0,3.0
LaLiga Santander,https://www.laliga.com/en-ES/player/trippier,2878,trippier,Kieran Trippier,Trippier,Kieran,Trippier,male,1990-09-19T00:00:00+00:00,Bury,71.0,178.0,False,,,GB-ENG,Newcastle,NEW,,https://assets.laliga.com/assets/2021/03/11/medium/b8127f91e409ae9ce07f12d48432b7c3.png,15.0,Defender,,St. James' Park,,15.0,5.0,10.0,6.0,,2.0,0.0,32.0,,3.0,,1.0,,15.0,2.0,,,48.0,17.0,31.0,12.0,113.0,1.0,,6.0,,,,,2.0,5.0,5.0,,,2.0,33.0,12.0,21.0,,,,2.0,50.0,10.0,7.0,,,52.0,,191.0,,,,,,,,,,,14.0,7.0,31.0,,2.0,6.0,,,,,,,,2.0,,2.0,5.0,,2.0,1.0,11.0,12.0,,1.0,6.0,1.0,,17.0,127.0,82.0,62.0,115.0,7.0,10.0,38.0,,8.0,45.0,429.0,3.0,10.0,3.0,3.0,99.0,203.0,,2.0,132.0,17.0,,71.0,354.0,3.0,16.0,6.0,2.0,4.0,,25.0,67.0,20.0,46.0,1.0,
LaLiga Santander,https://www.laliga.com/en-ES/player/kike-barja,1594,kike-barja,Enrique Barja Alfonso,Kike Barja,Enrique,Barja Alfonso,male,1997-04-01T00:00:00+00:00,Noáin,69.0,178.0,False,,,ES,CA Osasuna,OSA,1920-11-17T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/osasuna.png,11.0,Forward,https://assets.laliga.com/squad/2021/t450/p178870/512x556/p178870_t450_2021_1_001_000.png,Estadio El Sadar,https://assets.laliga.com/assets/2021/01/20/medium/c1b35f03ff875a4a12c7dcbd477d964a.png,20.0,11.0,9.0,21.0,,,1.0,66.0,6.0,1.0,,,,2.0,12.0,,,172.0,91.0,81.0,25.0,79.0,11.0,,21.0,,,,,2.0,11.0,10.0,1.0,2.0,,152.0,80.0,72.0,2.0,1.0,,1.0,36.0,9.0,5.0,,1.0,111.0,,301.0,,,,,,,,,,,23.0,9.0,65.0,,,49.0,,,,,,,,,5.0,6.0,9.0,,9.0,12.0,,1.0,1.0,34.0,14.0,2.0,4.0,13.0,233.0,166.0,72.0,224.0,4.0,11.0,38.0,1.0,,11.0,863.0,51.0,4.0,17.0,23.0,219.0,305.0,,11.0,237.0,15.0,33.0,68.0,607.0,,54.0,53.0,23.0,5.0,,10.0,108.0,14.0,58.0,0.0,2.0
LaLiga Santander,https://www.laliga.com/en-ES/player/kike-g,379,kike-g,Enrique García Martínez,Kike G.,Enrique,García Martínez,male,1989-11-25T00:00:00+00:00,Cuenca,79.0,186.0,False,,,ES,CA Osasuna,OSA,1920-11-17T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/osasuna.png,18.0,Forward,https://assets.laliga.com/squad/2021/t450/p61597/512x556/p61597_t450_2021_1_001_000.png,Estadio El Sadar,https://assets.laliga.com/assets/2021/01/20/medium/c1b35f03ff875a4a12c7dcbd477d964a.png,185.0,109.0,76.0,33.0,1.0,,3.0,133.0,10.0,1.0,,2.0,,,13.0,,,341.0,206.0,135.0,51.0,130.0,5.0,1.0,33.0,,,1.0,,5.0,30.0,29.0,1.0,5.0,,156.0,97.0,59.0,3.0,1.0,1.0,2.0,34.0,3.0,20.0,,,111.0,9.0,473.0,,,,,,,1.0,1.0,3.0,,23.0,9.0,68.0,,4.0,113.0,,,,,,,,,23.0,20.0,18.0,,10.0,15.0,,6.0,6.0,13.0,29.0,3.0,16.0,16.0,315.0,236.0,99.0,313.0,4.0,7.0,38.0,,,1.0,1857.0,59.0,11.0,23.0,36.0,321.0,487.0,,43.0,329.0,11.0,110.0,158.0,853.0,,15.0,15.0,22.0,5.0,4.0,11.0,153.0,20.0,147.0,0.0,2.0
LaLiga Santander,https://www.laliga.com/en-ES/player/kike-hermoso,6282,kike-hermoso,Enrique Gómez Hermoso,K. Hermoso,Enrique,Gómez Hermoso,male,1999-08-10T00:00:00+00:00,Madrid,76.0,190.0,False,,,ES,Real Betis,BET,1907-09-12T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/betis.png,37.0,Midfielder,https://assets.laliga.com/squad/2021/t185/p433624/512x556/p433624_t185_2021_1_001_000.png,Estadio Benito Villamarín,https://assets.laliga.com/assets/2019/06/17/medium/f211dabccff68741a75d175307d78f59.png,8.0,2.0,6.0,1.0,,,1.0,8.0,,1.0,,,,,,,,12.0,3.0,9.0,3.0,16.0,,,1.0,,,,,1.0,1.0,1.0,,1.0,,4.0,1.0,3.0,,,,0.0,81.0,,,,,28.0,,59.0,,,,,,,,,,,1.0,1.0,5.0,,1.0,8.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,49.0,3.0,47.0,48.0,1.0,1.0,38.0,,,,90.0,,5.0,1.0,,11.0,60.0,,2.0,50.0,2.0,2.0,10.0,76.0,,,,,2.0,,4.0,4.0,6.0,6.0,0.0,
LaLiga Santander,https://www.laliga.com/en-ES/player/kike-1,5477,kike-1,Enrique Pérez Muñoz,Kike,Enrique,Pérez Muñoz,male,1997-02-14T00:00:00+00:00,Gálvez,80.0,184.0,False,,,ES,Elche CF,ELC,1923-03-01T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/elche.png,24.0,Midfielder,https://assets.laliga.com/squad/2021/t954/p241865/512x556/p241865_t954_2021_1_001_000.png,Estadio Martínez Valero,https://assets.laliga.com/assets/2019/08/12/medium/150e2d322086b631feb7ec0016b982f6.png,25.0,11.0,14.0,12.0,,,0.0,38.0,2.0,1.0,,,,4.0,2.0,,,91.0,54.0,37.0,11.0,81.0,7.0,,12.0,,,,,2.0,5.0,5.0,,2.0,,66.0,43.0,23.0,,,,2.0,87.0,3.0,6.0,,1.0,68.0,1.0,230.0,,,,,,,,,1.0,,14.0,5.0,39.0,,1.0,48.0,,,,,,,,,3.0,5.0,5.0,,5.0,7.0,3.0,3.0,,9.0,3.0,3.0,2.0,15.0,172.0,117.0,62.0,161.0,2.0,6.0,38.0,4.0,,2.0,518.0,16.0,4.0,17.0,6.0,103.0,235.0,,8.0,176.0,8.0,12.0,59.0,343.0,1.0,4.0,2.0,5.0,6.0,,11.0,55.0,8.0,48.0,1.0,1.0
LaLiga Santander,https://www.laliga.com/en-ES/player/kike-salas,25514,kike-salas,Enrique Jesús Salas Valiente,Kike Salas,Enrique Jesús,Salas Valiente,male,2002-04-23T00:00:00+00:00,,,,False,,,ES,Sevilla FC,SEV,1905-10-14T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/sevilla.png,45.0,Defender,,Ramón Sánchez-Pizjuán,https://assets.laliga.com/assets/2021/01/20/medium/5a52ab192cd4e4b1cc3e3a752d99c4e8.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LaLiga Santander,https://www.laliga.com/en-ES/player/k-casilla,608,k-casilla,Francisco Casilla Cortés,K. Casilla,Francisco,Casilla Cortés,male,1986-10-02T00:00:00+00:00,Tarragona,86.0,190.0,False,https://twitter.com/KikoCasilla,https://instagram.com/kikocasilla/,ES,Elche CF,ELC,1923-03-01T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/elche.png,1.0,Goalkeeper,https://assets.laliga.com/squad/2021/t954/p39790/512x556/p39790_t954_2021_1_001_000.png,Estadio Martínez Valero,https://assets.laliga.com/assets/2019/08/12/medium/150e2d322086b631feb7ec0016b982f6.png,3.0,,3.0,14.0,,,0.0,,,,7.0,3.0,,,,,1.0,6.0,1.0,5.0,,277.0,,,14.0,163.0,50.0,,2.0,,17.0,14.0,3.0,,,3.0,1.0,2.0,,,,0.0,56.0,1.0,1.0,,,67.0,,202.0,,,,,,,,,,8.0,,,126.0,,,63.0,,43.0,1.0,27.0,16.0,16.0,,,,,14.0,,,,,,,,,17.0,,102.0,127.0,58.0,194.0,150.0,,,38.0,,,,1260.0,,10.0,,1.0,163.0,407.0,,,252.0,,,155.0,553.0,,,,,63.0,,151.0,112.0,43.0,4.0,0.0,3.0
LaLiga Santander,https://www.laliga.com/en-ES/player/k-koba-lein,14676,k-koba-lein,Koba Koindredi,K.koba Leïn,Koba,Koindredi,male,2001-10-27T00:00:00+00:00,,,,False,,,FR,Valencia CF,VAL,1919-03-18T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/valencia.png,18.0,Midfielder,https://assets.laliga.com/squad/2021/t191/p485339/512x556/p485339_t191_2021_1_001_000.png,Camp de Mestalla,https://assets.laliga.com/assets/2019/06/17/medium/984682326cdbb55f5034778b7690a795.png,12.0,7.0,5.0,10.0,,,0.0,4.0,,,,,,1.0,,,,40.0,23.0,17.0,6.0,16.0,3.0,,10.0,,,,,,5.0,5.0,,,,28.0,16.0,12.0,,,,0.0,16.0,4.0,2.0,,,14.0,,44.0,,,,,,,,,,,6.0,3.0,8.0,,,10.0,,,,,,,,,1.0,,1.0,,2.0,9.0,,,,2.0,4.0,,,2.0,30.0,18.0,12.0,28.0,1.0,3.0,38.0,,1.0,,175.0,4.0,4.0,8.0,6.0,27.0,44.0,,1.0,30.0,4.0,2.0,14.0,91.0,1.0,2.0,1.0,1.0,4.0,,4.0,11.0,5.0,10.0,0.0,1.0
LaLiga Santander,https://www.laliga.com/en-ES/player/koffi,17024,koffi,Amankwaa Akurugu,Koffi,Amankwaa,Akurugu,male,2001-11-20T00:00:00+00:00,,,,False,,,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LaLiga Santander,https://www.laliga.com/en-ES/player/koke,571,koke,Jorge Resurrección,Koke,Jorge,Resurrección,male,1992-01-08T00:00:00+00:00,Madrid,77.0,176.0,True,https://twitter.com/Koke6,https://instagram.com/koke6/,ES,Atlético de Madrid,ATM,1903-04-26T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/atletico.png,6.0,Midfielder,https://assets.laliga.com/squad/2021/t175/p77390/512x556/p77390_t175_2021_1_001_000.png,Wanda Metropolitano,https://assets.laliga.com/assets/2019/06/17/medium/935f92c15c4d3442ef3f6d843beba0e1.png,39.0,26.0,13.0,31.0,2.0,,1.0,234.0,2.0,5.0,,8.0,,7.0,11.0,,,236.0,129.0,107.0,52.0,529.0,25.0,,31.0,,,2.0,,1.0,34.0,29.0,5.0,1.0,,197.0,103.0,94.0,,,,0.0,64.0,24.0,24.0,,,464.0,,1689.0,,,,,,,,,5.0,,44.0,16.0,169.0,,1.0,498.0,,,,,,,,,4.0,6.0,29.0,,6.0,2.0,1.0,5.0,3.0,13.0,26.0,3.0,10.0,72.0,1459.0,814.0,683.0,1420.0,25.0,30.0,38.0,7.0,,8.0,2509.0,37.0,30.0,29.0,27.0,329.0,1725.0,,10.0,1492.0,55.0,26.0,233.0,2070.0,5.0,28.0,23.0,5.0,15.0,,59.0,207.0,54.0,174.0,1.0,6.0
LaLiga Santander,https://www.laliga.com/en-ES/player/koke-vegas,4632,koke-vegas,Jorge Ruiz Ojeda,Koke Vegas,Jorge,Ruiz Ojeda,male,1995-09-27T00:00:00+00:00,Antequera,88.0,188.0,False,,,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LaLiga Santander,https://www.laliga.com/en-ES/player/rodrigues-1,5462,rodrigues-1,Kévin Manuel Rodrigues,Rodrigues,Kévin Manuel,Rodrigues,male,1994-03-05T00:00:00+00:00,Bayonne,70.0,170.0,False,,,PT,Rayo Vallecano,RAY,1924-05-20T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/rayo.png,19.0,Defender,https://assets.laliga.com/squad/2021/t184/p116626/512x556/p116626_t184_2021_1_001_000.png,Estadio de Vallecas,https://assets.laliga.com/assets/2019/08/12/medium/b86a37d70be8931c079066cc8c48817f.png,18.0,8.0,10.0,13.0,,,0.0,20.0,2.0,1.0,,,,1.0,1.0,,,57.0,23.0,34.0,13.0,76.0,2.0,,13.0,,,,,,13.0,11.0,2.0,,,39.0,15.0,24.0,1.0,,,0.0,50.0,7.0,3.0,,,10.0,,165.0,,,,,,,,,,,14.0,9.0,33.0,,,64.0,,,,,,,,,2.0,,5.0,,4.0,8.0,,1.0,1.0,2.0,6.0,2.0,,6.0,117.0,63.0,59.0,115.0,4.0,11.0,38.0,,8.0,40.0,433.0,7.0,4.0,5.0,7.0,85.0,170.0,,2.0,121.0,15.0,2.0,49.0,312.0,1.0,9.0,6.0,2.0,4.0,,12.0,36.0,22.0,37.0,0.0,
LaLiga Santander,https://www.laliga.com/en-ES/player/lago-junior,1896,lago-junior,Junior Wakalible Lago,Lago Junior,Junior Wakalible,Lago,male,1990-12-31T00:00:00+00:00,Yamoussoukro,79.0,180.0,False,,,CI,SD Huesca,HUE,1960-03-29T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/huesca.png,15.0,Forward,,El Alcoraz,https://assets.laliga.com/assets/2019/08/12/medium/7f2417a1294943387e499185f8c1d565.png,17.0,7.0,10.0,13.0,,,0.0,22.0,4.0,,,,,,7.0,,,66.0,38.0,28.0,7.0,33.0,4.0,,13.0,,,,,,5.0,5.0,,,,49.0,31.0,18.0,,,1.0,0.0,10.0,1.0,7.0,,,23.0,2.0,116.0,,,,,,,,,,,10.0,4.0,31.0,,,40.0,,,,,,,,,2.0,3.0,1.0,,1.0,12.0,,3.0,3.0,6.0,2.0,,3.0,,77.0,58.0,24.0,79.0,2.0,2.0,42.0,,2.0,9.0,331.0,18.0,4.0,7.0,9.0,76.0,118.0,,5.0,79.0,4.0,22.0,39.0,216.0,,6.0,6.0,8.0,3.0,,5.0,36.0,9.0,34.0,0.0,
LaLiga Santander,https://www.laliga.com/en-ES/player/lanchi,15036,lanchi,José Manuel Cabrera,Lanchi,José Manuel,Cabrera,male,2001-06-23T00:00:00+00:00,Puerto Real,,,False,,,ES,Villarreal CF,VIL,1923-03-10T00:00:00+0000,https://assets.laliga.com/assets/2019/06/07/medium/villarreal.png,32.0,Defender,https://assets.laliga.com/squad/2021/t449/p513948/512x556/p513948_t449_2021_0_001_000.png,Estadio de la Cerámica,https://assets.laliga.com/assets/2019/10/03/medium/ac940b8f6681d614e337d20d5bf7f0a8.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
